geneIDA	geneIDB	bitScore
MTR_0012s0240	MTR_0053s0040	97.1
MTR_0012s0240	MTR_0091s0050	128
MTR_0012s0240	MTR_2g460950	119
MTR_0012s0240	MTR_3g044803	165
MTR_0012s0240	MTR_3g450150	106
MTR_0012s0240	MTR_8g028605	68.2
MTR_0012s0240	MTR_8g464510	172
MTR_0012s0290	MTR_0007s0140	622
MTR_0012s0290	MTR_3g006280	879
MTR_0012s0290	MTR_6g077640	888
MTR_0012s0290	MTR_6g078480	832
MTR_0012s0290	MTR_6g078890	1119
MTR_0012s0290	MTR_6g078930	794
MTR_0012s0290	MTR_6g079120	1321
MTR_0012s0290	MTR_6g079140	888
MTR_0012s0290	MTR_8g032830	1253
MTR_0013s0060	MTR_0013s0070	187
MTR_0013s0060	MTR_0437s0020	127
MTR_0013s0060	MTR_2g028080	187
MTR_0013s0060	MTR_2g028520	147
MTR_0013s0060	MTR_4g017620	103
MTR_0013s0060	MTR_4g133540	80.9
MTR_0013s0060	MTR_5g091280	100
MTR_0013s0060	MTR_5g091330	121
MTR_0013s0060	MTR_5g091360	96.3
MTR_0013s0060	MTR_6g022420	108
MTR_0013s0060	MTR_6g022430	94.4
MTR_0013s0060	MTR_6g078440	95.1
MTR_0013s0060	MTR_8g012950	127
MTR_0013s0070	MTR_0013s0060	187
MTR_0013s0070	MTR_0437s0020	129
MTR_0013s0070	MTR_2g028080	191
MTR_0013s0070	MTR_2g028520	155
MTR_0013s0070	MTR_4g017620	104
MTR_0013s0070	MTR_4g133540	85.9
MTR_0013s0070	MTR_5g091260	99.0
MTR_0013s0070	MTR_5g091280	98.2
MTR_0013s0070	MTR_5g091330	132
MTR_0013s0070	MTR_5g091360	103
MTR_0013s0070	MTR_5g091520	89.0
MTR_0013s0070	MTR_6g022420	115
MTR_0013s0070	MTR_6g022430	105
MTR_0013s0070	MTR_6g078440	104
MTR_0013s0070	MTR_8g012950	130
MTR_0013s0070	MTR_8g079410	77.4
MTR_0013s0100	MTR_1g100697	308
MTR_0013s0100	MTR_1g100707	307
MTR_0013s0100	MTR_1g100713	424
MTR_0013s0100	MTR_4g099030	391
MTR_0013s0150	MTR_4g077000	439
MTR_0013s0190	MTR_0013s0330	845
MTR_0013s0190	MTR_0319s0030	342
MTR_0013s0190	MTR_1g052285	437
MTR_0013s0230	MTR_4g005190	1250
MTR_0013s0230	MTR_4g005270	1383
MTR_0013s0230	MTR_5g008810	922
MTR_0013s0230	MTR_6g034985	940
MTR_0013s0230	MTR_6g035010	902
MTR_0013s0230	MTR_6g088140	844
MTR_0013s0230	MTR_6g093100	846
MTR_0013s0230	MTR_6g093180	987
MTR_0013s0230	MTR_7g034535	1236
MTR_0013s0230	MTR_7g062020	846
MTR_0013s0230	MTR_8g016960	1242
MTR_0013s0230	MTR_8g016975	1308
MTR_0013s0230	MTR_8g017020	1197
MTR_0013s0270	MTR_0059s0180	292
MTR_0013s0270	MTR_1g064310	75.9
MTR_0013s0330	MTR_0013s0190	845
MTR_0013s0330	MTR_0319s0030	340
MTR_0013s0330	MTR_1g052285	435
MTR_0013s0400	MTR_1g052285	510
MTR_0013s0400	MTR_5g049110	308
MTR_0013s0400	MTR_6g045277	331
MTR_0014s0010	MTR_4g013380	54.3
MTR_0014s0010	MTR_4g046607	98.6
MTR_0014s0040	MTR_7g102860	211
MTR_0014s0140	MTR_1g040645	75.9
MTR_0014s0180	MTR_0014s0210	715
MTR_0014s0180	MTR_0014s0260	555
MTR_0014s0180	MTR_0051s0090	624
MTR_0014s0180	MTR_0054s0140	525
MTR_0014s0180	MTR_0110s0060	662
MTR_0014s0180	MTR_0237s0070	563
MTR_0014s0180	MTR_0308s0020	766
MTR_0014s0180	MTR_0429s0020	744
MTR_0014s0180	MTR_0654s0010	619
MTR_0014s0180	MTR_1840s0010	530
MTR_0014s0180	MTR_1g029490	657
MTR_0014s0180	MTR_1g045850	642
MTR_0014s0180	MTR_1g050495	666
MTR_0014s0180	MTR_1g091880	474
MTR_0014s0180	MTR_2g035630	680
MTR_0014s0180	MTR_3g034990	811
MTR_0014s0180	MTR_3g061000	603
MTR_0014s0180	MTR_3g061020	451
MTR_0014s0180	MTR_3g448620	749
MTR_0014s0180	MTR_4g107180	544
MTR_0014s0180	MTR_6g065560	439
MTR_0014s0180	MTR_6g068820	575
MTR_0014s0180	MTR_6g069170	382
MTR_0014s0180	MTR_6g079180	504
MTR_0014s0180	MTR_6g079210	540
MTR_0014s0180	MTR_6g079240	525
MTR_0014s0180	MTR_6g079250	530
MTR_0014s0180	MTR_6g079310	661
MTR_0014s0180	MTR_6g079440	676
MTR_0014s0180	MTR_6g079830	645
MTR_0014s0180	MTR_6g079920	648
MTR_0014s0180	MTR_6g080200	607
MTR_0014s0180	MTR_6g080210	560
MTR_0014s0180	MTR_6g081920	503
MTR_0014s0180	MTR_6g478130	498
MTR_0014s0180	MTR_7g012890	804
MTR_0014s0210	MTR_0014s0180	715
MTR_0014s0210	MTR_0014s0250	724
MTR_0014s0210	MTR_0014s0260	499
MTR_0014s0210	MTR_0019s0210	785
MTR_0014s0210	MTR_0051s0090	602
MTR_0014s0210	MTR_0051s0110	397
MTR_0014s0210	MTR_0054s0140	507
MTR_0014s0210	MTR_0110s0060	654
MTR_0014s0210	MTR_0177s0060	801
MTR_0014s0210	MTR_0237s0070	574
MTR_0014s0210	MTR_0308s0020	805
MTR_0014s0210	MTR_0429s0020	706
MTR_0014s0210	MTR_0572s0010	739
MTR_0014s0210	MTR_0573s0020	367
MTR_0014s0210	MTR_1840s0010	452
MTR_0014s0210	MTR_1g029490	674
MTR_0014s0210	MTR_1g045850	655
MTR_0014s0210	MTR_1g050495	689
MTR_0014s0210	MTR_1g091880	428
MTR_0014s0210	MTR_2g035630	672
MTR_0014s0210	MTR_3g061000	593
MTR_0014s0210	MTR_3g061020	466
MTR_0014s0210	MTR_3g448620	689
MTR_0014s0210	MTR_4g107180	536
MTR_0014s0210	MTR_6g061120	549
MTR_0014s0210	MTR_6g065540	674
MTR_0014s0210	MTR_6g065560	445
MTR_0014s0210	MTR_6g068790	650
MTR_0014s0210	MTR_6g068820	597
MTR_0014s0210	MTR_6g069180	638
MTR_0014s0210	MTR_6g069300	689
MTR_0014s0210	MTR_6g077540	664
MTR_0014s0210	MTR_6g078160	667
MTR_0014s0210	MTR_6g079180	517
MTR_0014s0210	MTR_6g079210	556
MTR_0014s0210	MTR_6g079220	517
MTR_0014s0210	MTR_6g079240	554
MTR_0014s0210	MTR_6g079250	539
MTR_0014s0210	MTR_6g079310	668
MTR_0014s0210	MTR_6g079380	650
MTR_0014s0210	MTR_6g079440	676
MTR_0014s0210	MTR_6g079460	410
MTR_0014s0210	MTR_6g079590	577
MTR_0014s0210	MTR_6g079830	649
MTR_0014s0210	MTR_6g079890	559
MTR_0014s0210	MTR_6g079920	659
MTR_0014s0210	MTR_6g079960	570
MTR_0014s0210	MTR_6g080160	289
MTR_0014s0210	MTR_6g080210	543
MTR_0014s0210	MTR_6g081920	494
MTR_0014s0210	MTR_6g445320	699
MTR_0014s0210	MTR_6g478210	484
MTR_0014s0210	MTR_7g012890	790
MTR_0014s0210	MTR_7g095300	311
MTR_0014s0250	MTR_0014s0180	835
MTR_0014s0250	MTR_0014s0210	724
MTR_0014s0250	MTR_0014s0260	548
MTR_0014s0250	MTR_0019s0210	821
MTR_0014s0250	MTR_0051s0090	638
MTR_0014s0250	MTR_0051s0110	410
MTR_0014s0250	MTR_0054s0140	533
MTR_0014s0250	MTR_0110s0060	675
MTR_0014s0250	MTR_0177s0060	727
MTR_0014s0250	MTR_0237s0070	585
MTR_0014s0250	MTR_0308s0020	768
MTR_0014s0250	MTR_0429s0020	741
MTR_0014s0250	MTR_0572s0010	761
MTR_0014s0250	MTR_0654s0010	621
MTR_0014s0250	MTR_1840s0010	480
MTR_0014s0250	MTR_1g029490	674
MTR_0014s0250	MTR_1g045850	648
MTR_0014s0250	MTR_1g050495	703
MTR_0014s0250	MTR_1g091880	481
MTR_0014s0250	MTR_3g034990	819
MTR_0014s0250	MTR_3g061000	624
MTR_0014s0250	MTR_3g061020	453
MTR_0014s0250	MTR_3g448620	745
MTR_0014s0250	MTR_4g107180	556
MTR_0014s0250	MTR_6g061120	546
MTR_0014s0250	MTR_6g065540	701
MTR_0014s0250	MTR_6g065560	449
MTR_0014s0250	MTR_6g068790	653
MTR_0014s0250	MTR_6g068820	593
MTR_0014s0250	MTR_6g069170	385
MTR_0014s0250	MTR_6g069180	646
MTR_0014s0250	MTR_6g069300	692
MTR_0014s0250	MTR_6g078160	685
MTR_0014s0250	MTR_6g078190	427
MTR_0014s0250	MTR_6g079180	530
MTR_0014s0250	MTR_6g079210	562
MTR_0014s0250	MTR_6g079220	526
MTR_0014s0250	MTR_6g079240	538
MTR_0014s0250	MTR_6g079250	551
MTR_0014s0250	MTR_6g079310	664
MTR_0014s0250	MTR_6g079380	648
MTR_0014s0250	MTR_6g079440	682
MTR_0014s0250	MTR_6g079590	590
MTR_0014s0250	MTR_6g079830	652
MTR_0014s0250	MTR_6g079890	556
MTR_0014s0250	MTR_6g079920	647
MTR_0014s0250	MTR_6g079960	582
MTR_0014s0250	MTR_6g080210	582
MTR_0014s0250	MTR_6g081920	526
MTR_0014s0250	MTR_6g445320	742
MTR_0014s0250	MTR_6g478130	526
MTR_0014s0250	MTR_6g478210	475
MTR_0014s0250	MTR_7g012890	811
MTR_0014s0260	MTR_0051s0090	505
MTR_0014s0260	MTR_0308s0020	512
MTR_0014s0260	MTR_0573s0020	325
MTR_0014s0260	MTR_1g050495	442
MTR_0014s0260	MTR_1g091880	411
MTR_0014s0260	MTR_3g061000	405
MTR_0014s0260	MTR_3g061020	373
MTR_0014s0260	MTR_3g448620	556
MTR_0014s0260	MTR_4g107180	422
MTR_0014s0260	MTR_6g065560	417
MTR_0014s0260	MTR_6g078190	374
MTR_0014s0260	MTR_6g079270	295
MTR_0014s0260	MTR_6g080210	374
MTR_0014s0260	MTR_6g082970	293
MTR_0014s0260	MTR_6g445300	415
MTR_0014s0260	MTR_7g095300	286
MTR_0014s0310	MTR_2g460520	498
MTR_0014s0310	MTR_5g049740	583
MTR_0014s0310	MTR_8g075670	616
MTR_0014s0440	MTR_5g010500	563
MTR_0014s0440	MTR_7g076860	482
MTR_0014s0440	MTR_7g076890	491
MTR_0014s0440	MTR_8g031290	529
MTR_0014s0440	MTR_8g031450	585
MTR_0014s0440	MTR_8g031470	553
MTR_0014s0490	MTR_0014s0310	625
MTR_0014s0490	MTR_2g460520	746
MTR_0014s0490	MTR_5g049740	1043
MTR_0014s0490	MTR_8g075670	1193
MTR_0015s0030	MTR_0015s0090	1008
MTR_0015s0060	MTR_0015s0030	656
MTR_0015s0060	MTR_0015s0090	696
MTR_0015s0100	MTR_1g055055	317
MTR_0015s0100	MTR_1g056270	169
MTR_0015s0100	MTR_1g100763	223
MTR_0015s0100	MTR_7g007300	329
MTR_0015s0130	MTR_2g008050	750
MTR_0015s0130	MTR_2g096840	776
MTR_0015s0130	MTR_3g095530	763
MTR_0015s0130	MTR_6g004000	771
MTR_0015s0130	MTR_7g026230	768
MTR_0015s0130	MTR_7g093260	769
MTR_0015s0140	MTR_1g067210	293
MTR_0015s0140	MTR_1g106855	294
MTR_0015s0140	MTR_1g116260	309
MTR_0015s0140	MTR_2g033910	312
MTR_0015s0140	MTR_7g081020	328
MTR_0015s0140	MTR_7g090530	266
MTR_0015s0140	MTR_7g090550	275
MTR_0015s0140	MTR_7g100240	279
MTR_0015s0140	MTR_8g074930	303
MTR_0015s0160	MTR_0195s0040	583
MTR_0015s0160	MTR_0322s0040	441
MTR_0015s0160	MTR_0324s0040	387
MTR_0015s0160	MTR_0450s0010	400
MTR_0015s0160	MTR_0454s0020	466
MTR_0015s0160	MTR_4g053915	518
MTR_0015s0160	MTR_4g119430	523
MTR_0015s0160	MTR_5g056945	419
MTR_0015s0160	MTR_6g052660	555
MTR_0015s0160	MTR_7g038780	558
MTR_0015s0160	MTR_7g068680	500
MTR_0015s0170	MTR_0001s0260	86.3
MTR_0015s0170	MTR_0002s0070	97.4
MTR_0015s0170	MTR_0389s0020	101
MTR_0015s0170	MTR_4g045717	85.9
MTR_0015s0170	MTR_8g059190	87.0
MTR_0015s0230	MTR_0753s0010	56.2
MTR_0015s0230	MTR_1826s0010	56.2
MTR_0015s0230	MTR_1g022310	53.9
MTR_0015s0230	MTR_1g039435	54.7
MTR_0015s0230	MTR_1g053975	108
MTR_0015s0230	MTR_4g018727	46.2
MTR_0015s0230	MTR_4g031900	57.0
MTR_0015s0230	MTR_5g083255	66.6
MTR_0015s0230	MTR_7g008070	57.0
MTR_0015s0230	MTR_7g008985	59.7
MTR_0015s0230	MTR_7g055933	37.7
MTR_0015s0230	MTR_7g095800	57.4
MTR_0015s0230	MTR_8g075755	67.4
MTR_0016s0020	MTR_1g067330	245
MTR_0016s0060	MTR_0016s0050	279
MTR_0016s0060	MTR_6g088505	280
MTR_0016s0060	MTR_6g088525	292
MTR_0016s0060	MTR_6g088545	290
MTR_0016s0060	MTR_6g088565	284
MTR_0016s0150	MTR_0133s0060	452
MTR_0016s0150	MTR_3g016055	390
MTR_0016s0150	MTR_5g056860	458
MTR_0016s0150	MTR_8g012072	450
MTR_0016s0150	MTR_8g087757	458
MTR_0017s0080	MTR_0019s0060	59.3
MTR_0017s0080	MTR_0379s0030	43.9
MTR_0017s0080	MTR_1g114115	58.5
MTR_0017s0080	MTR_2g460710	59.3
MTR_0017s0080	MTR_3g092627	61.6
MTR_0017s0080	MTR_3g437070	58.9
MTR_0017s0080	MTR_4g125400	57.8
MTR_0017s0080	MTR_6g045317	42.7
MTR_0017s0080	MTR_7g445280	42.4
MTR_0017s0080	MTR_8g061895	57.8
MTR_0017s0100	MTR_0079s0070	587
MTR_0017s0100	MTR_4g038440	462
MTR_0017s0190	MTR_0061s0090	500
MTR_0017s0190	MTR_3g448400	171
MTR_0017s0200	MTR_0021s0130	115
MTR_0017s0230	MTR_1g080720	602
MTR_0017s0230	MTR_1g098980	1238
MTR_0017s0230	MTR_3g026990	825
MTR_0017s0230	MTR_5g069580	903
MTR_0017s0270	MTR_1g047190	407
MTR_0017s0290	MTR_0002s0870	316
MTR_0017s0290	MTR_0003s0390	430
MTR_0017s0290	MTR_0073s0010	283
MTR_0017s0290	MTR_0118s0040	318
MTR_0017s0290	MTR_1g012040	514
MTR_0017s0290	MTR_1g021210	410
MTR_0017s0290	MTR_1g107470	311
MTR_0017s0290	MTR_1g116150	384
MTR_0017s0290	MTR_2g058780	242
MTR_0017s0290	MTR_2g064230	424
MTR_0017s0290	MTR_2g066670	321
MTR_0017s0290	MTR_2g068990	367
MTR_0017s0290	MTR_2g089470	367
MTR_0017s0290	MTR_3g034020	403
MTR_0017s0290	MTR_3g113230	300
MTR_0017s0290	MTR_3g434910	353
MTR_0017s0290	MTR_4g036720	213
MTR_0017s0290	MTR_4g120080	339
MTR_0017s0290	MTR_4g132830	442
MTR_0017s0290	MTR_5g024850	340
MTR_0017s0290	MTR_5g032940	298
MTR_0017s0290	MTR_5g059380	455
MTR_0017s0290	MTR_5g061500	680
MTR_0017s0290	MTR_5g071480	271
MTR_0017s0290	MTR_7g018160	255
MTR_0017s0290	MTR_7g022020	476
MTR_0017s0290	MTR_7g034270	292
MTR_0017s0290	MTR_7g104240	346
MTR_0018s0050	MTR_0075s0030	240
MTR_0018s0050	MTR_0485s0050	159
MTR_0018s0050	MTR_0560s0010	166
MTR_0018s0050	MTR_0848s0010	118
MTR_0018s0050	MTR_2g461870	79.0
MTR_0018s0050	MTR_4g012680	221
MTR_0018s0050	MTR_5g464630	240
MTR_0018s0050	MTR_8g461810	154
MTR_0018s0170	MTR_4g007970	583
MTR_0018s0230	MTR_0018s0240	1130
MTR_0018s0230	MTR_5g059900	1117
MTR_0018s0230	MTR_5g059920	1001
MTR_0018s0230	MTR_5g060330	598
MTR_0018s0240	MTR_5g059900	1044
MTR_0018s0240	MTR_5g059920	924
MTR_0018s0240	MTR_5g060330	499
MTR_0018s0260	MTR_1g492610	541
MTR_0018s0310	MTR_0018s0320	414
MTR_0018s0310	MTR_6g022180	338
MTR_0018s0310	MTR_6g022190	362
MTR_0018s0310	MTR_6g022210	326
MTR_0018s0320	MTR_0018s0310	414
MTR_0018s0320	MTR_6g022180	370
MTR_0018s0320	MTR_6g022190	347
MTR_0018s0320	MTR_6g022210	362
MTR_0019s0020	MTR_1g099280	1969
MTR_0019s0020	MTR_6g034350	1848
MTR_0019s0040	MTR_0014s0010	103
MTR_0019s0040	MTR_0029s0230	89.0
MTR_0019s0040	MTR_0068s0060	158
MTR_0019s0040	MTR_0327s0020	153
MTR_0019s0040	MTR_1g040275	144
MTR_0019s0040	MTR_1g050418	136
MTR_0019s0040	MTR_2g059990	166
MTR_0019s0040	MTR_3g035335	145
MTR_0019s0040	MTR_3g437190	97.1
MTR_0019s0040	MTR_4g046607	141
MTR_0019s0040	MTR_5g055770	139
MTR_0019s0040	MTR_5g061475	97.1
MTR_0019s0040	MTR_6g055870	90.5
MTR_0019s0040	MTR_6g065240	69.3
MTR_0019s0040	MTR_6g464110	107
MTR_0019s0040	MTR_7g046035	106
MTR_0019s0060	MTR_0017s0080	59.3
MTR_0019s0060	MTR_0056s0180	86.3
MTR_0019s0060	MTR_1662s0010	108
MTR_0019s0060	MTR_1g050805	103
MTR_0019s0060	MTR_1g114115	80.1
MTR_0019s0060	MTR_2g042135	75.9
MTR_0019s0060	MTR_2g087545	78.2
MTR_0019s0060	MTR_2g460710	98.2
MTR_0019s0060	MTR_3g108943	84.7
MTR_0019s0060	MTR_3g437070	94.0
MTR_0019s0060	MTR_4g053655	89.0
MTR_0019s0060	MTR_4g125400	109
MTR_0019s0060	MTR_5g048950	65.5
MTR_0019s0060	MTR_6g047530	75.9
MTR_0019s0060	MTR_7g092545	112
MTR_0019s0060	MTR_7g106370	82.8
MTR_0019s0060	MTR_7g108728	111
MTR_0019s0060	MTR_8g061895	71.2
MTR_0019s0060	MTR_8g095007	84.0
MTR_0019s0070	MTR_1g101330	385
MTR_0019s0100	MTR_0003s0090	780
MTR_0019s0100	MTR_0007s0060	587
MTR_0019s0100	MTR_0007s0140	640
MTR_0019s0100	MTR_0277s0010	1011
MTR_0019s0100	MTR_0277s0020	1034
MTR_0019s0100	MTR_0419s0040	1011
MTR_0019s0100	MTR_0573s0030	561
MTR_0019s0100	MTR_1g007300	1015
MTR_0019s0100	MTR_1g060030	902
MTR_0019s0100	MTR_1g063960	1018
MTR_0019s0100	MTR_2g040230	747
MTR_0019s0100	MTR_2g040260	729
MTR_0019s0100	MTR_2g040350	739
MTR_0019s0100	MTR_2g041070	1044
MTR_0019s0100	MTR_4g016610	1158
MTR_0019s0100	MTR_4g050910	788
MTR_0019s0100	MTR_4g051662	716
MTR_0019s0100	MTR_4g051698	941
MTR_0019s0100	MTR_4g051715	951
MTR_0019s0100	MTR_4g051738	1023
MTR_0019s0100	MTR_5g040460	768
MTR_0019s0100	MTR_6g069560	954
MTR_0019s0100	MTR_6g071790	952
MTR_0019s0100	MTR_6g071925	578
MTR_0019s0100	MTR_6g071935	954
MTR_0019s0100	MTR_6g071945	1061
MTR_0019s0100	MTR_6g072250	950
MTR_0019s0100	MTR_6g072290	649
MTR_0019s0100	MTR_6g072310	966
MTR_0019s0100	MTR_6g072320	1061
MTR_0019s0100	MTR_6g072450	1005
MTR_0019s0100	MTR_6g072460	1019
MTR_0019s0100	MTR_6g072480	1033
MTR_0019s0100	MTR_6g072540	851
MTR_0019s0100	MTR_6g072590	963
MTR_0019s0100	MTR_6g072760	870
MTR_0019s0100	MTR_6g072780	773
MTR_0019s0100	MTR_6g073250	998
MTR_0019s0100	MTR_6g074090	788
MTR_0019s0100	MTR_6g074470	821
MTR_0019s0100	MTR_6g074620	833
MTR_0019s0100	MTR_6g074650	754
MTR_0019s0100	MTR_6g074660	1002
MTR_0019s0100	MTR_6g074810	1013
MTR_0019s0100	MTR_6g074855	859
MTR_0019s0100	MTR_6g074875	995
MTR_0019s0100	MTR_6g076220	1271
MTR_0019s0100	MTR_6g077500	1194
MTR_0019s0100	MTR_6g078490	570
MTR_0019s0100	MTR_6g083860	960
MTR_0019s0100	MTR_6g471160	685
MTR_0019s0100	MTR_6g472230	963
MTR_0019s0100	MTR_6g472300	969
MTR_0019s0100	MTR_6g477730	1086
MTR_0019s0100	MTR_6g478020	965
MTR_0019s0100	MTR_6g478030	984
MTR_0019s0100	MTR_8g069625	1003
MTR_0019s0100	MTR_8g087130	770
MTR_0019s0120	MTR_1g101370	733
MTR_0019s0120	MTR_3g040370	513
MTR_0019s0120	MTR_5g040360	546
MTR_0019s0120	MTR_7g006060	506
MTR_0019s0120	MTR_7g076170	689
MTR_0019s0120	MTR_8g055840	561
MTR_0019s0120	MTR_8g071280	441
MTR_0019s0120	MTR_8g100075	634
MTR_0019s0120	MTR_8g432680	691
MTR_0019s0210	MTR_0014s0180	833
MTR_0019s0210	MTR_0014s0210	785
MTR_0019s0210	MTR_0014s0250	821
MTR_0019s0210	MTR_0014s0260	570
MTR_0019s0210	MTR_0051s0090	615
MTR_0019s0210	MTR_0051s0110	431
MTR_0019s0210	MTR_0054s0140	540
MTR_0019s0210	MTR_0110s0060	664
MTR_0019s0210	MTR_0177s0060	780
MTR_0019s0210	MTR_0237s0070	584
MTR_0019s0210	MTR_0308s0020	823
MTR_0019s0210	MTR_0429s0020	749
MTR_0019s0210	MTR_0572s0010	793
MTR_0019s0210	MTR_0654s0010	655
MTR_0019s0210	MTR_1840s0010	502
MTR_0019s0210	MTR_1g029490	681
MTR_0019s0210	MTR_1g045850	687
MTR_0019s0210	MTR_1g050495	704
MTR_0019s0210	MTR_1g091880	488
MTR_0019s0210	MTR_3g034990	871
MTR_0019s0210	MTR_3g061000	621
MTR_0019s0210	MTR_3g061020	447
MTR_0019s0210	MTR_3g448620	781
MTR_0019s0210	MTR_4g107180	544
MTR_0019s0210	MTR_6g061120	540
MTR_0019s0210	MTR_6g065540	701
MTR_0019s0210	MTR_6g065560	444
MTR_0019s0210	MTR_6g068790	659
MTR_0019s0210	MTR_6g068820	590
MTR_0019s0210	MTR_6g069170	399
MTR_0019s0210	MTR_6g069180	653
MTR_0019s0210	MTR_6g069300	704
MTR_0019s0210	MTR_6g077540	692
MTR_0019s0210	MTR_6g078160	677
MTR_0019s0210	MTR_6g078190	430
MTR_0019s0210	MTR_6g079180	532
MTR_0019s0210	MTR_6g079210	569
MTR_0019s0210	MTR_6g079220	523
MTR_0019s0210	MTR_6g079240	553
MTR_0019s0210	MTR_6g079250	541
MTR_0019s0210	MTR_6g079310	681
MTR_0019s0210	MTR_6g079380	666
MTR_0019s0210	MTR_6g079440	680
MTR_0019s0210	MTR_6g079590	590
MTR_0019s0210	MTR_6g079830	674
MTR_0019s0210	MTR_6g079890	578
MTR_0019s0210	MTR_6g079920	681
MTR_0019s0210	MTR_6g079960	597
MTR_0019s0210	MTR_6g080160	275
MTR_0019s0210	MTR_6g080210	563
MTR_0019s0210	MTR_6g081920	522
MTR_0019s0210	MTR_6g445320	777
MTR_0019s0210	MTR_6g471100	570
MTR_0019s0210	MTR_6g478210	498
MTR_0019s0210	MTR_7g012890	850
MTR_0019s0210	MTR_7g095300	311
MTR_0019s0270	MTR_6g027240	144
MTR_0019s0270	MTR_6g027250	149
MTR_0019s0290	MTR_0337s0040	279
MTR_0019s0290	MTR_0558s0020	288
MTR_0019s0290	MTR_1g055240	276
MTR_0019s0290	MTR_1g083640	292
MTR_0019s0290	MTR_2g014100	278
MTR_0019s0290	MTR_3g008240	215
MTR_0019s0290	MTR_4g040430	204
MTR_0019s0290	MTR_8g446020	278
MTR_0019s0310	MTR_0019s0270	169
MTR_0019s0310	MTR_0019s0330	174
MTR_0019s0310	MTR_1g089750	265
MTR_0019s0310	MTR_6g027240	150
MTR_0019s0310	MTR_6g027250	259
MTR_0019s0310	MTR_6g055750	329
MTR_0019s0330	MTR_0019s0270	202
MTR_0019s0330	MTR_0019s0310	174
MTR_0019s0330	MTR_1g089750	183
MTR_0019s0330	MTR_6g027240	144
MTR_0019s0330	MTR_6g027250	153
MTR_0019s0330	MTR_6g055750	172
MTR_0019s0330	MTR_7g013320	102
MTR_0020s0100	MTR_1g114070	707
MTR_0020s0120	MTR_1g060190	221
MTR_0020s0120	MTR_2g086270	248
MTR_0020s0120	MTR_6g033040	208
MTR_0020s0120	MTR_7g006630	200
MTR_0020s0120	MTR_7g006690	202
MTR_0020s0120	MTR_7g084970	218
MTR_0020s0120	MTR_7g085020	202
MTR_0020s0120	MTR_7g085040	184
MTR_0020s0120	MTR_7g104460	254
MTR_0020s0120	MTR_8g106840	196
MTR_0020s0150	MTR_0028s0210	83.6
MTR_0020s0150	MTR_2g059915	87.8
MTR_0020s0150	MTR_3g036420	91.7
MTR_0020s0150	MTR_3g451010	119
MTR_0020s0150	MTR_4g028850	122
MTR_0021s0130	MTR_0017s0200	115
MTR_0021s0270	MTR_0004s0260	385
MTR_0021s0270	MTR_1g047160	146
MTR_0021s0270	MTR_1g048350	231
MTR_0021s0270	MTR_1g106885	365
MTR_0021s0270	MTR_2g014790	197
MTR_0021s0270	MTR_2g022120	345
MTR_0021s0270	MTR_2g073530	206
MTR_0021s0270	MTR_2g073570	147
MTR_0021s0270	MTR_3g093185	191
MTR_0021s0270	MTR_3g108270	214
MTR_0021s0270	MTR_3g464850	264
MTR_0021s0270	MTR_5g077245	344
MTR_0021s0270	MTR_6g079450	179
MTR_0021s0270	MTR_6g092533	345
MTR_0021s0270	MTR_7g068700	108
MTR_0021s0270	MTR_7g072210	336
MTR_0021s0270	MTR_8g017060	224
MTR_0021s0270	MTR_8g065645	159
MTR_0021s0360	MTR_2g099690	1340
MTR_0021s0360	MTR_3g037330	1799
MTR_0021s0360	MTR_4g112430	1646
MTR_0021s0360	MTR_6g006910	1542
MTR_0021s0360	MTR_8g018290	966
MTR_0022s0020	MTR_0338s0050	87.0
MTR_0022s0020	MTR_1g045380	129
MTR_0022s0020	MTR_4g057980	102
MTR_0022s0020	MTR_6g059890	97.1
MTR_0022s0300	MTR_1g100747	144
MTR_0022s0330	MTR_3g040280	134
MTR_0022s0330	MTR_6g472150	122
MTR_0022s0330	MTR_7g035015	143
MTR_0022s0360	MTR_6g048060	305
MTR_0022s0370	MTR_1g033190	107
MTR_0022s0370	MTR_3g074460	115
MTR_0022s0370	MTR_4g010800	112
MTR_0022s0370	MTR_5g009440	167
MTR_0022s0370	MTR_6g012610	105
MTR_0022s0370	MTR_7g113060	117
MTR_0022s0370	MTR_8g015280	111
MTR_0022s0370	MTR_8g039580	157
MTR_0022s0430	MTR_1g100970	578
MTR_0022s0480	MTR_1254s0010	61.6
MTR_0022s0480	MTR_3g079787	65.1
MTR_0023s0210	MTR_5g007300	94.7
MTR_0023s0260	MTR_5g078950	138
MTR_0023s0260	MTR_7g017260	138
MTR_0023s0280	MTR_8g046070	75.1
MTR_0023s0340	MTR_0048s0020	95.1
MTR_0023s0340	MTR_2g037535	89.0
MTR_0023s0340	MTR_3g047175	108
MTR_0023s0340	MTR_3g433510	52.8
MTR_0023s0340	MTR_4g043945	135
MTR_0023s0340	MTR_5g057340	68.9
MTR_0023s0340	MTR_6g051975	126
MTR_0023s0340	MTR_6g052215	132
MTR_0023s0340	MTR_6g061795	130
MTR_0023s0340	MTR_6g072955	88.2
MTR_0023s0340	MTR_6g076045	108
MTR_0023s0340	MTR_7g006175	90.1
MTR_0023s0340	MTR_7g016545	90.9
MTR_0023s0340	MTR_7g045802	128
MTR_0023s0340	MTR_7g074785	87.0
MTR_0023s0370	MTR_0065s0050	78.2
MTR_0024s0020	MTR_7g117150	1001
